date,rain_1d,rain_3d,rain_7d,rain_14d,rain_30d,rain_60d,rain_90d,max_rain_3d,snow_cover,snow_melt_7d,lst_day,melt_energy,doy_sin,doy_cos,rec_30_90,rec_7_30,is_flood
2017-08-12,0.2178632588522348,4.591801460171485,12.707645721393535,32.312997249545965,64.22391586606433,112.4865740215949,159.58633432821293,2.482037301468192,-3884.761284206758,1308.7908532430556,3530.074040611948,4620128.6156236725,-0.65316012232693,-0.7572198192083127,0.4024399466058186,0.19786469806504287,1
2017-08-13,3.4157718363333074,6.11567239665375,14.543696794336748,32.290957005117605,67.17026493871245,115.79662957458555,158.77978429435998,3.4157718363333074,-2544.009997408181,0.0,8340.49875777377,0.0,-0.666088855860977,-0.7458723993404063,0.4230404093142379,0.21651986645588966,1
2017-08-14,0.3214872270075966,3.9551223221931546,11.78738342717557,30.086949386282804,64.77798540914023,115.85248786266631,156.97723480278358,3.4157718363333074,-8145.18740056985,2753.2886664359094,-6057.024668984179,-16676737.373436855,-0.6788204829862355,-0.734304263829602,0.4126584691756308,0.18196588474812864,1
2017-08-15,0.0,3.73725906334092,9.546120914021566,28.204391682289867,62.31060285007533,115.80200202984221,155.47268243878415,3.4157718363333074,-3558.787123041902,0.0,5151.448556323901,0.0,-0.6913512362094071,-0.722518835873311,0.4007816799237996,0.1532021915594422,1
2017-08-16,0.345404245981645,0.6668914729892575,8.674464769494012,24.872869934696887,59.297585942456294,115.81306381043564,154.79916346695666,0.345404245981645,-2366.3966966888097,0.0,8791.399272804514,0.0,-0.7036774074790128,-0.7105196029692745,0.3830614107621707,0.146286980011495,1
2017-08-17,0.0017854482062197,0.34718969418788065,6.784349317849189,23.02812311512027,55.710898537411374,115.76823968844583,146.17597646347642,0.345404245981645,-1382.495759770307,0.0,11055.658747270918,0.0,-0.7157953492826642,-0.6983101158835584,0.3811221233834639,0.1217777759102793,1
2017-08-18,0.0627760215265343,0.409965715714415,4.365088037907533,18.784543245637646,55.305089804987354,113.2132316293235,143.89011582399635,0.345404245981645,-1008.4456735551364,0.0,12414.331699700278,0.0,-0.7277014757264236,-0.6858939875998223,0.3843564200937574,0.07892741976008678,1
2017-08-19,0.7889869506357703,0.8535484203685403,4.936211729691068,17.643857451084603,55.8231890191794,108.27201158897033,141.83530738413955,0.7889869506357703,-2949.0616185628787,0.0,6916.095788499465,0.0,-0.7393922635959241,-0.673274892250183,0.3935775234581803,0.08842582834160752,1
2017-08-20,0.2176730893885995,1.06943606155092,1.73811298274636,16.28180977708311,55.708136284642784,99.07065816535872,140.85279110098077,0.7889869506357703,-5131.19522457742,2587.185227169239,2018.5027258007597,5222240.433192567,-0.7508642533989489,-0.6604565640279754,0.3955060872361718,0.031200343408822856,1
2017-08-21,0.0320759860279926,1.0387360260523784,1.448701741766756,13.23608516894233,54.31703729774146,97.84695584370706,140.75079087907173,0.7889869506357703,-2884.487971333603,0.0,6802.84348744963,0.0,-0.7621140503891487,-0.6474427960827475,0.3859092866086188,0.02667122166155027,1
2017-08-22,0.130555710643549,0.3803047860601571,1.5792574524103051,11.125378366431875,53.99353488678791,97.83096004858227,138.45027514545566,0.2176730893885995,-2420.667714393702,0.0,8441.678557717989,0.0,-0.7731383255706026,-0.6342374393978054,0.389985031305011,0.029249010195788194,1
2017-08-23,0.4960944607827346,0.6587261574542922,1.7299476672113947,10.40441243670541,53.08757094799003,98.32705450936501,138.8731740390527,0.4960944607827346,-1726.5490920670754,0.0,10226.619637866144,0.0,-0.7839338166829201,-0.620844401650647,0.38227376392406215,0.032586679637428256,1
