is_flood,dem,slope,twi,landcover,soil_sand,soil_clay,soil_cfvo,rain_annual_norm,rain_monsoon_norm,snow_winter,snow_spring,hand,rain_event_7d,rain_antecedent_30d,rain_max_daily,runoff_event_7d,runoff_antecedent_30d,runoff_max_daily
0,4736.0,13.337637,10.7655735,60.0,48.0,16.0,23.0,194.40904,50.268517,0.43638545,0.56437504,223.06259,15.380265,0.0,18.821762,0.0009095686,0.00032270487,0.0074644596
0,2925.0,38.200256,9.453142,30.0,36.0,24.0,23.0,220.65355,65.22774,0.90770733,0.92034036,818.66583,0.0,14.818107,8.928612,0.004931866,0.0129026305,0.013510599
0,5005.0,38.680576,9.389571,60.0,37.0,18.0,32.0,450.08224,105.91646,0.22264946,0.12926744,1199.5597,51.870804,68.592674,44.029957,0.02233525,0.06393694,0.016208721
0,4774.0,25.154882,10.186779,60.0,36.0,24.0,23.0,155.3065,74.7951,0.8037989,0.86534333,426.1255,4.048276,10.916391,14.863055,0.0,0.0,0.0
0,2517.0,30.772848,9.482758,10.0,36.0,24.0,23.0,1023.69434,557.8246,0.07220744,0.6703372,788.1713,121.47223,183.67377,195.09665,0.06920591,0.028089823,0.033995293
0,3458.0,31.260773,9.46174,30.0,32.0,26.0,23.0,231.15793,47.622456,0.6367153,0.8442641,403.25473,0.0,0.013952166,10.308238,0.0026203697,0.0060989694,0.0007110841
0,5182.0,32.411457,9.917796,60.0,36.0,24.0,23.0,151.53665,59.731327,0.30529368,0.13977006,405.71335,2.1136696,0.11884646,9.017556,0.005002931,0.02004895,0.00095814397
0,4151.0,36.866848,10.3688545,60.0,40.0,23.0,31.0,465.32993,162.06877,0.15482916,0.040246032,210.67584,40.772865,34.08209,31.230276,0.007522639,0.056603163,0.02346223
0,243.0,1.5912632,13.275712,40.0,37.0,22.0,4.0,932.80707,700.94556,0.96919924,0.99129224,2.0277534,300.86954,254.56654,186.28712,0.1371557,0.027461158,0.088629186
0,3807.0,10.564314,12.023502,60.0,41.0,24.0,24.0,151.53041,36.87331,0.7963636,0.83159083,33.716198,28.806879,9.096908,26.742214,0.0023059195,0.0015396521,0.014962289
0,5850.0,19.683304,10.645704,70.0,36.0,24.0,23.0,180.25343,86.92472,0.40819395,0.08753508,435.75583,6.9002905,1.0093464,12.174701,0.00785191,0.012701181,0.0051992694
0,4178.0,26.800611,9.496459,60.0,47.0,18.0,29.0,876.4923,494.1556,0.12620382,0.096474156,1123.7455,261.9572,137.40697,264.2419,0.06959308,0.046554912,0.018695235
0,4647.0,10.006734,10.992909,60.0,36.0,24.0,23.0,158.73483,66.680305,0.672475,0.92344993,120.79847,0.0,7.6815815,19.49697,0.0,0.0,0.0
0,3620.0,30.113205,10.48783,30.0,39.0,17.0,27.0,606.3958,367.4244,0.06295118,0.03226533,192.43105,421.40704,181.10085,210.70352,0.030724052,0.04565985,0.028296743
0,1611.0,3.9147584,12.094633,40.0,24.0,28.0,13.0,559.9028,199.95728,0.6612847,0.9706105,15.79366,101.29413,53.673363,64.094055,0.055810597,0.021445014,0.027056217
0,4475.0,32.48168,10.09296,60.0,35.0,18.0,30.0,462.01773,153.47849,0.06419177,0.10358907,1105.6334,73.73515,91.11752,73.587296,0.01446614,0.040364377,0.017176483
0,3291.0,32.87251,9.54033,30.0,40.0,22.0,24.0,198.8197,34.820232,0.7321636,0.8609393,839.36426,0.0,0.26891604,9.774604,0.002229469,0.0048476104,0.0010186329
0,836.0,23.828264,9.7842655,10.0,36.0,24.0,23.0,1360.2612,750.06464,0.7930663,0.98580986,168.9189,106.10271,372.43665,120.223495,0.15063502,0.04535638,0.06585816
0,2789.0,27.889387,9.654386,60.0,40.0,21.0,26.0,115.60825,23.705496,0.68902636,0.961075,551.7484,0.0,0.0,8.307089,8.199837e-05,0.00023314264,0.00023747062
0,0.0,0.0,21.89124,0.0,36.0,24.0,23.0,360.29306,151.24031,0.5238915,0.5933692,0.014830557,0.0,0.0,0.0,0.0,0.0,0.0
0,3868.0,27.608107,10.46609,60.0,39.0,19.0,30.0,642.6456,331.23196,0.07197046,0.035243,142.45929,387.11703,94.226654,189.76408,0.05015666,0.14633791,0.024855867
0,5036.0,4.363243,11.441983,60.0,33.0,30.0,27.0,115.89999,8.65455,0.6857639,0.46252182,72.22433,0.0,0.0,5.012567,0.0002605469,0.00031564516,0.0027522435
0,5429.0,14.015051,11.163005,70.0,38.0,26.0,29.0,443.59116,311.70593,0.5596148,0.10859775,229.73773,48.83592,22.131609,63.371284,0.0008060931,0.0013205872,0.0058929063
0,5351.0,42.126926,9.599085,70.0,41.0,19.0,27.0,266.80933,67.015686,0.16387406,0.19805,1257.3289,40.65335,13.933843,40.65335,0.0053242557,0.008405412,0.003177925
0,4856.0,8.927904,11.541217,60.0,36.0,24.0,23.0,114.44024,2.700685,0.4058317,0.7225015,42.849136,0.40046215,0.0,5.434908,0.0,0.0,0.0
0,5531.0,27.675966,9.806904,60.0,27.0,39.0,31.0,129.73643,10.743093,0.51568073,0.3137724,292.61542,0.0,0.0,5.5404625,0.00011423829,0.00021289928,0.003937337
0,5790.0,31.943363,9.54109,60.0,26.0,28.0,26.0,227.99568,80.057495,0.46169952,0.238125,1015.00085,0.0,1.0089546,12.168351,0.0029562446,0.01034362,0.0012194371
0,4164.0,33.820488,9.524686,30.0,39.0,18.0,30.0,614.0194,314.52618,0.077085026,0.081625186,1747.4064,353.64398,92.70618,222.42903,0.07592778,0.06582431,0.033951145
0,4693.0,22.14223,10.785621,70.0,36.0,24.0,23.0,301.27158,163.3545,0.11362284,0.047758922,359.97308,0.17205232,34.642605,31.312181,0.004936101,0.028929062,0.014616523
0,4738.0,9.259299,11.709202,60.0,51.0,18.0,24.0,182.03691,41.27208,0.29343668,0.43337172,38.300777,13.027339,0.0,19.915495,0.00050593464,0.00028197648,0.006129202
0,3472.0,33.488514,10.08909,60.0,39.0,23.0,25.0,213.42783,30.620136,0.16156341,0.5954667,545.35846,8.04711,0.0,27.51497,0.022208646,0.03786549,0.033184085
0,5395.0,19.192036,9.927042,60.0,30.0,31.0,28.0,168.40057,17.495314,0.26036578,0.043052617,289.403,0.0,0.0,6.282077,0.000850496,0.0015096331,0.0051721106
0,5884.0,16.74853,10.923765,70.0,36.0,24.0,23.0,157.1027,62.552486,0.41062647,0.076452374,192.64383,1.952738,0.0,11.179936,0.0,0.0,0.0
0,5541.0,33.09185,9.371669,70.0,40.0,18.0,32.0,346.5267,189.17725,0.10008254,0.026463544,893.9588,3.2463553,42.62681,27.410273,0.010532662,0.005630888,0.008516841
0,3267.0,13.977209,10.377412,60.0,36.0,24.0,23.0,353.11685,99.077415,0.67278486,0.87868965,261.586,5.0283017,0.0,13.6205435,0.0005824274,0.0019749599,0.00046569508
0,5266.0,28.375767,10.1511,60.0,40.0,22.0,31.0,281.91656,144.80635,0.23152085,0.06946321,356.9733,52.56593,24.73914,36.20411,0.001369023,0.0013062889,0.016716281
0,4331.0,24.237152,10.038131,60.0,46.0,17.0,27.0,139.53157,38.385,0.5091007,0.69917285,678.0273,12.018944,0.0,18.81786,0.0028297142,0.0008452894,0.012760181
0,4624.0,21.435661,11.10289,60.0,36.0,24.0,23.0,185.37808,41.001682,0.11430775,0.21575534,102.34163,22.193304,0.0,26.47276,0.0005662647,0.001048479,0.004538883
0,3500.0,35.270016,9.526896,30.0,36.0,24.0,23.0,201.76584,32.595543,0.16382082,0.44037545,854.45154,0.0,0.0,12.071287,0.01278094,0.03501222,0.022420201
0,2969.0,38.292904,9.628591,10.0,39.0,24.0,20.0,2274.7478,1107.1503,0.08083776,0.22573587,318.78894,525.74457,254.18275,525.74457,0.41975385,0.17113917,0.15425758
0,5195.0,17.345919,10.950954,70.0,39.0,23.0,28.0,509.39636,290.41174,0.23079842,0.02641832,352.57938,3.262934,37.873043,18.180141,0.0126037225,0.03840142,0.0044143824
0,5260.0,18.211319,10.524744,60.0,27.0,33.0,25.0,111.94225,10.924469,0.38709116,0.46251285,60.853634,0.0,0.0,11.6650505,0.00020503238,0.00039143607,0.00056464795
0,5914.0,29.074314,9.568878,60.0,36.0,24.0,23.0,95.75063,25.385584,0.23078226,0.08866516,707.55194,3.4918275,0.17793216,6.580854,0.0016859298,0.004592526,0.0009163616
0,2227.0,27.818497,9.61468,30.0,34.0,30.0,17.0,1395.0264,844.1039,0.55550915,0.9380921,914.5276,452.5161,317.12585,239.85051,0.12614954,0.08804605,0.05400019
0,1468.0,30.04303,9.823576,10.0,29.0,33.0,16.0,1434.9818,932.2406,0.85804796,0.9771461,683.3693,614.292,245.2225,475.18597,0.33555663,0.105456844,0.11819909
0,5030.0,10.685161,10.719887,60.0,36.0,24.0,23.0,87.40596,5.0609975,0.8217316,0.8581175,93.369194,0.0,0.0,3.9404624,0.00018279269,0.00029577359,0.0002514237
0,4055.0,23.171526,10.275614,60.0,36.0,24.0,23.0,278.33255,50.463615,0.06998567,0.057512853,193.38431,0.0,30.528488,17.565582,0.011492654,0.036451712,0.013137317
0,2662.0,35.74291,9.825711,30.0,36.0,19.0,18.0,534.57495,279.64713,0.15558429,0.6557045,1461.3641,278.46982,99.99256,164.63675,0.056501463,0.030166926,0.0296392
0,2880.0,33.298634,10.099659,30.0,28.0,26.0,20.0,611.05505,230.82811,0.14648107,0.3417597,355.90955,112.59804,51.20059,142.75427,0.078531064,0.036443513,0.027034156
0,1286.0,27.73905,10.02399,10.0,42.0,29.0,14.0,1339.4506,908.2572,0.9118769,0.9814683,514.316,543.4512,344.80325,262.9943,0.08628032,0.09508263,0.032574903
0,4170.0,23.454927,10.186627,60.0,41.0,21.0,26.0,278.22244,192.7872,0.69687325,0.7813993,202.87187,59.96991,29.541111,47.67747,0.0005517489,0.00033504868,0.0102440445
0,4330.0,37.982834,9.787778,30.0,34.0,23.0,23.0,329.5068,148.08586,0.4244921,0.32935703,632.5024,0.0,17.221199,22.218437,0.005405355,0.016433142,0.0014398458
0,4712.0,37.46355,9.370899,70.0,36.0,24.0,23.0,200.53328,37.118927,0.08841969,0.10732091,1136.5306,0.0,6.197792,22.826189,0.0068531707,0.124155246,0.013516363
0,4962.0,1.5292594,12.812187,60.0,36.0,24.0,23.0,109.503975,19.287035,0.85280144,0.7957082,12.09289,11.670362,0.0,5.962138,0.00017731918,0.00023860805,0.00024273306
0,5946.0,17.87322,10.814966,70.0,27.0,34.0,30.0,105.72319,10.1598625,0.45453542,0.051001508,696.24,0.0,0.0,5.458829,0.00043813855,0.0008059941,0.0004188398
0,5683.0,17.626806,11.153938,70.0,28.0,29.0,27.0,198.17043,73.98642,0.41781676,0.16879024,145.7843,0.0,0.0,15.258356,0.0038190873,0.009047063,0.0015170726
0,4980.0,32.003227,9.671755,60.0,31.0,27.0,25.0,162.86407,15.455107,0.30676058,0.2857421,321.53656,0.0,1.2362942e-08,6.5579357,0.00064571225,0.0014019908,0.0027792403
0,3931.0,34.374603,10.184835,60.0,33.0,23.0,23.0,373.6373,165.55748,0.64330554,0.79340523,154.8186,0.0,12.783004,13.314706,0.010799027,0.038037162,0.004097311
0,5427.0,13.095955,10.463778,60.0,36.0,24.0,23.0,111.66841,15.549592,0.77063376,0.69427675,133.46928,0.8359758,0.0,7.2434864,0.0,0.0,0.0
0,4838.0,25.800062,10.107179,60.0,34.0,25.0,26.0,192.16351,15.054519,0.15236573,0.087774925,723.9695,0.0,0.0,6.337153,0.001652889,0.0040480685,0.00478247
0,255.0,1.1440907,13.65573,40.0,36.0,25.0,4.0,1122.1478,850.1104,0.9738147,0.9969296,0.8491015,427.79886,275.24017,231.43494,0.18194911,0.028598458,0.09555974
0,5738.0,16.711016,10.705641,60.0,36.0,24.0,23.0,199.62624,113.05522,0.4669627,0.104364626,709.9098,0.0,11.564844,14.723377,0.0,0.0,0.0
0,3349.0,21.692959,10.213042,30.0,30.0,20.0,21.0,593.38574,237.432,0.099906154,0.16603975,489.24728,206.73326,73.30415,200.76007,0.06588078,0.025995582,0.02295983
0,4446.0,18.261486,10.210102,60.0,36.0,24.0,23.0,227.74025,113.597275,0.8180937,0.96342295,276.2532,11.341125,19.096819,25.480139,0.0,0.0,0.0
0,5309.0,27.785833,9.995537,60.0,36.0,24.0,23.0,118.41039,6.989598,0.37612498,0.15090448,163.23756,0.0,0.0,6.4730325,0.0002798684,0.000264176,0.0055556786
0,4239.0,0.0,19.94736,80.0,36.0,24.0,23.0,134.32742,40.756493,1.0,1.0,0.013118383,1.4269868,3.8119025,7.1891356,0.0,0.0,0.0
0,0.0,0.0,20.264772,0.0,40.0,27.0,12.0,1460.1682,1088.9049,0.5238915,0.5933692,0.09018572,633.4068,449.39227,326.6253,0.020943852,0.0521445,0.0048930603
0,4869.0,11.585128,11.467033,60.0,36.0,24.0,23.0,118.62571,10.360498,0.29166806,0.6216184,39.649666,0.48541698,0.0,5.536499,0.0,0.0,0.0
0,3472.0,5.229967,12.015907,70.0,38.0,18.0,23.0,314.7057,98.994896,0.112674184,0.045372277,29.298195,20.060825,41.0752,14.552428,0.0036091309,0.0950286,0.02498314
0,4808.0,22.009888,10.679535,60.0,36.0,24.0,23.0,257.05103,95.24276,0.1615239,0.17674142,239.96333,0.0,0.0,0.0,0.00831477,0.021497974,0.018394979
0,3404.0,5.189451,11.371539,60.0,46.0,21.0,22.0,179.17484,104.11506,0.79216003,0.95639443,223.99446,74.92807,17.703169,63.032597,0.002106255,0.0006997283,0.012926754
0,5926.0,27.75093,9.629876,70.0,36.0,24.0,23.0,199.19868,86.433395,0.22344156,0.022678852,963.446,2.3155606,0.0,17.245617,0.006019303,0.02586625,0.0013033582
0,5040.0,26.264679,10.50108,70.0,36.0,24.0,23.0,278.3176,128.40413,0.13048035,0.086408526,853.7478,4.3868375,45.27857,15.030904,0.00719451,0.016077874,0.013330613
0,1589.0,1.8757019,15.737364,10.0,19.0,27.0,13.0,607.33435,213.46753,0.7253659,0.9393131,0.696907,209.125,62.581795,139.75029,0.17508653,0.2756168,0.08851381
0,5667.0,24.49086,9.89616,60.0,36.0,24.0,23.0,108.74519,20.827835,0.53101164,0.4330887,252.031,1.43381,0.0,5.55523,0.0,0.0,0.0
0,2501.0,31.215633,10.309654,30.0,36.0,24.0,23.0,163.05502,31.187305,0.24767119,0.772199,814.08826,0.0,3.4478166,7.193637,0.026225211,0.05023777,0.023277825
0,4146.0,33.117825,9.825825,60.0,38.0,20.0,32.0,422.9905,100.186424,0.018257868,0.014603162,947.66345,99.21021,0.0,53.27197,0.017707761,0.04734985,0.01962357
0,4713.0,30.370724,10.342196,100.0,42.0,21.0,32.0,813.83215,519.8684,0.120171495,0.033432156,599.52966,450.0749,161.78987,265.59363,0.0165485,0.05913389,0.016428303
0,2496.0,26.92065,10.204149,10.0,34.0,26.0,16.0,797.92755,493.29883,0.26608872,0.7483486,371.74924,369.64337,193.86163,209.22021,0.07377777,0.030743303,0.048008617
0,0.0,0.0,20.057564,0.0,36.0,19.0,12.0,360.29306,151.24031,0.5238915,0.5933692,0.018315997,0.0,0.0,0.0,0.0,0.0,0.0
0,4662.0,31.378014,9.567015,60.0,44.0,16.0,29.0,189.86868,19.377401,0.27470803,0.16629934,583.509,12.569717,0.0,26.697687,0.0038034613,0.0006613624,0.012717501
0,738.0,15.624814,22.25534,0.0,36.0,24.0,23.0,342.61395,220.265,0.5238915,0.5933692,448.10352,0.0,37.901672,38.97465,6.307792e-05,0.00026107708,0.014682306
0,5584.0,23.437576,9.974975,60.0,35.0,29.0,34.0,216.25523,76.88388,0.32649013,0.08299199,379.13397,24.435492,6.4123554,24.66649,0.0014306942,0.0009380833,0.0068262266
0,5501.0,6.7086754,11.795804,60.0,36.0,24.0,23.0,114.16452,14.086023,0.4591798,0.19228429,18.643694,0.0,0.0,7.8445325,0.0,0.0,0.0
0,4169.0,2.2626932,12.3853,60.0,36.0,24.0,23.0,186.7511,28.800402,0.73327446,0.9113881,23.175045,9.435077,0.0,13.170293,0.0010193582,0.00093057705,0.009033323
0,3015.0,33.78292,10.356148,60.0,36.0,21.0,24.0,296.28958,101.09108,0.7613157,0.9127083,170.60165,0.0,10.783943,38.882236,0.013319936,0.029865962,0.0029165149
0,1030.0,9.800601,11.152926,50.0,31.0,28.0,12.0,1277.3385,832.7833,0.98242056,0.9947774,87.4773,314.81488,211.45451,314.81488,0.25862205,0.040318932,0.09921782
0,4432.0,28.81611,10.356547,100.0,43.0,21.0,33.0,579.5727,274.69458,0.12385307,0.08340221,1704.0195,162.82146,95.36079,156.55,0.028906237,0.06769627,0.023994097
0,4647.0,7.2458606,11.388599,60.0,36.0,24.0,23.0,165.24635,84.60757,0.9152847,0.9524696,121.46175,6.0693536,12.095871,10.971372,0.0,0.0,0.0
0,5378.0,13.3319845,11.305483,70.0,36.0,24.0,23.0,298.9566,129.2447,0.42530394,0.175769,200.63771,54.485744,15.077271,48.76398,0.0006563579,0.0012068192,0.004183532
0,4424.0,3.3598657,12.4593935,60.0,36.0,24.0,23.0,131.32457,46.983543,0.841242,0.9371294,33.99305,0.0,4.9563665,8.861061,0.0,0.0,0.0
0,5153.0,29.126537,10.005966,60.0,36.0,24.0,23.0,136.69637,2.1774635,0.59820664,0.6907598,520.20233,0.0,0.0,9.796847,0.00042995933,0.00024500763,0.0059454124
0,5120.0,23.147272,10.5469265,60.0,34.0,29.0,27.0,320.684,149.62671,0.71485645,0.2111519,183.07846,0.0,18.362402,15.475505,0.009693759,0.026418025,0.0045704306
0,5471.0,23.868158,10.200029,60.0,27.0,30.0,27.0,157.33905,37.969685,0.51685476,0.19815658,333.32303,0.0,0.0,9.638829,0.0007659832,0.0022401167,0.0016245779
0,5146.0,5.842756,11.342842,60.0,36.0,24.0,23.0,164.55026,18.09467,0.5095444,0.3737928,219.65149,1.8709897,0.0,14.190862,0.0007181316,0.00050201034,0.0052190465
0,5113.0,27.935436,10.429075,70.0,42.0,22.0,28.0,327.93286,134.83159,0.33086592,0.20986705,751.1584,86.54488,25.224726,48.00153,0.00023156733,0.00043804038,0.0013878213
0,5275.0,8.677717,10.952698,60.0,36.0,24.0,23.0,107.23756,9.837274,0.8527785,0.6862014,58.69664,2.71425,0.0,4.424818,0.0004680339,0.0010294609,0.0003585874
0,5537.0,32.05702,9.706832,60.0,33.0,29.0,34.0,158.25632,23.12748,0.55411977,0.09648176,426.79285,0.0,0.0,18.40722,0.0002253493,0.00028893072,0.006650534
0,486.0,9.003571,10.724415,10.0,36.0,24.0,23.0,1163.7344,786.5993,0.9747391,0.9948195,100.652176,83.78271,286.59744,90.405685,0.17381002,0.069890805,0.09367685
0,2991.0,31.526764,10.064231,60.0,36.0,24.0,23.0,227.43478,69.421196,0.39028332,0.7093251,893.78455,0.0,14.000215,7.8603935,0.0065203905,0.016031891,0.014369959
0,2882.0,27.266388,9.713548,60.0,47.0,18.0,24.0,221.53526,31.73799,0.77776337,0.96336913,602.4247,0.0,0.0,14.693011,0.00080357614,0.0016761554,0.00094284175
0,5147.0,6.9240446,11.617136,60.0,36.0,24.0,23.0,89.06527,3.1898885,0.8366429,0.700582,46.480545,0.0,0.0,4.1971436,0.00012056135,0.000208466,0.00028131786
0,5373.0,16.633305,10.646299,70.0,39.0,20.0,33.0,420.02078,168.89157,0.0811755,0.007077756,410.4548,33.416866,20.716248,70.380066,0.0016622024,0.008393985,0.016705917
0,4522.0,0.0,22.034767,80.0,36.0,24.0,23.0,179.8026,43.199783,0.99341595,0.9865682,0.058998,18.694578,0.0,18.694578,0.00026888822,0.00021469675,0.0030842128
0,5072.0,34.13905,9.761734,70.0,38.0,19.0,29.0,359.3012,158.91061,0.44160143,0.1466923,1288.6177,77.852455,19.659155,69.881454,0.003528504,0.13535067,0.011723664
0,4.0,4.657566,18.858658,0.0,29.0,28.0,3.0,770.2193,600.9739,0.5238915,0.5933692,2.9661376,254.92755,178.71521,254.92755,0.11918457,0.016995598,0.07458169
0,5819.0,30.011698,10.08141,70.0,34.0,28.0,34.0,198.97899,76.9827,0.74689573,0.067519076,472.9861,18.217278,33.29901,10.239411,0.00084152084,0.0014123782,0.012643238
0,4625.0,23.570765,10.655043,60.0,42.0,19.0,28.0,660.31476,444.97876,0.09238708,0.022285398,151.04846,286.77756,140.99886,263.77075,0.0060800444,0.017576957,0.0139551805
0,5714.0,28.940512,9.782063,60.0,36.0,24.0,23.0,111.68757,5.8465605,0.17245705,0.033076715,400.63397,0.0,0.0,8.207875,0.0,0.0,0.0
0,5080.0,2.9273121,19.57843,60.0,36.0,24.0,23.0,113.47355,15.455431,0.35270253,0.24584457,0.0094451,3.1362293,0.0,5.6280594,0.0,0.0,0.0
0,4404.0,20.661825,10.201813,60.0,36.0,24.0,23.0,242.15744,94.25099,0.1029675,0.08185592,937.65405,4.6605444,32.258896,10.540849,0.0055741565,0.01443299,0.018443413
0,4063.0,32.064606,9.807025,30.0,32.0,27.0,28.0,277.84048,60.96565,0.38254654,0.43262997,1123.7628,0.0,0.0,10.982419,0.01637141,0.03602891,0.0039048642
0,5992.0,32.118702,9.358458,70.0,30.0,29.0,30.0,105.570854,7.9208612,0.13279165,0.051965438,972.14624,0.0,1.0573206e-08,5.4001307,0.00021369757,0.00026886858,0.0018466008
0,4301.0,33.160362,9.446116,60.0,35.0,24.0,25.0,294.58698,58.68001,0.39881492,0.33965167,935.34845,0.0,0.0,9.235404,0.014534265,0.032134835,0.002835331
0,4764.0,19.218313,10.408179,60.0,50.0,16.0,24.0,200.04608,48.449627,0.34237257,0.3559694,324.24503,15.298201,0.0,20.467176,0.00040042013,0.00026944792,0.006604597
0,4989.0,22.347694,10.196129,30.0,45.0,24.0,35.0,253.19647,69.96482,0.039201263,0.004604385,596.9667,6.1642513,3.138963,17.599157,0.0009673912,0.0014147053,0.014299068
0,5100.0,12.200247,11.132998,60.0,36.0,24.0,23.0,119.97013,2.2295296,0.18666027,0.22832385,137.56477,0.0,0.0,9.316829,0.0,0.0,0.0
0,4719.0,26.244244,10.276254,60.0,36.0,24.0,23.0,233.66864,105.110985,0.33516917,0.46494818,120.22229,29.036388,8.810099,29.036388,0.00043846358,0.0011188466,0.008731378
0,5510.0,18.446077,10.549152,80.0,36.0,24.0,23.0,117.95698,9.718348,0.24936657,0.1306453,162.00883,0.119167276,0.0,11.376235,0.0,0.0,0.0
0,5254.0,25.137873,10.24811,60.0,36.0,24.0,23.0,116.81598,13.863566,0.41538796,0.42776155,630.1386,1.0004655,0.0,5.791601,0.0,0.0,0.0
0,5433.0,30.591352,10.165493,60.0,36.0,24.0,23.0,226.69357,117.26618,0.4716617,0.29880506,381.39026,7.0764575,17.894432,27.502367,0.0,0.0,0.0
0,4629.0,12.197539,11.0944395,60.0,39.0,18.0,27.0,581.48987,278.72186,0.062577374,0.038066767,199.96407,175.84253,57.753452,175.84253,0.009437315,0.029242458,0.019484239
0,4505.0,28.675598,10.138514,70.0,36.0,24.0,23.0,315.41827,143.10724,0.41108826,0.29862833,1203.4136,12.228018,44.28179,12.582195,0.011869863,0.044872575,0.01799935
0,2062.0,39.949356,10.216902,60.0,36.0,24.0,23.0,153.26314,66.419395,0.6414869,0.8590191,209.06033,0.0,20.821495,11.62677,0.022684766,0.048987582,0.025269298
0,5009.0,34.265797,9.442185,60.0,35.0,24.0,24.0,206.63127,39.785954,0.37149525,0.25856942,1126.1196,0.0,0.21170889,11.615951,0.002743506,0.006836012,0.0067766733
0,5470.0,20.455486,10.609893,60.0,36.0,24.0,23.0,233.24274,107.461716,0.47974852,0.19950306,175.84735,28.027374,12.031971,28.027374,0.0004904723,0.0006660807,0.0068223127
0,5434.0,13.453221,11.428571,70.0,41.0,16.0,31.0,302.06735,99.10815,0.48458835,0.16984944,248.6275,4.551317,63.93804,16.868736,0.0003086091,0.010696176,0.001104291
0,4455.0,31.61184,10.178378,100.0,42.0,18.0,27.0,242.33723,46.702312,0.22262941,0.1126026,244.22717,27.147573,1.3850181,24.02601,0.0,0.0,0.0
0,4385.0,26.484234,10.01986,60.0,42.0,19.0,26.0,272.57953,187.6421,0.5225091,0.63191074,454.81177,68.85126,25.282068,35.870193,0.0006562873,0.000382939,0.0104946755
0,1674.0,14.116498,11.28026,30.0,28.0,30.0,13.0,481.25372,159.8928,0.4222411,0.9163692,48.656616,72.97913,51.18324,58.32371,0.037048317,0.016571896,0.014383406
0,4101.0,29.180353,10.172332,70.0,36.0,17.0,31.0,423.35114,116.14648,0.05970972,0.03249817,1030.0288,61.110836,32.0416,61.992813,0.0378725,0.046698913,0.025103325
0,5550.0,18.098513,10.805359,60.0,36.0,24.0,23.0,157.55565,59.86787,0.37837657,0.10131831,77.265945,5.237427,3.2005892,9.107,0.0027411333,0.010014834,0.0010535232
0,5621.0,30.931147,9.860528,70.0,44.0,16.0,32.0,441.125,284.906,0.66586643,0.17563918,539.92035,0.0,58.284233,21.921144,0.00036902222,0.0011969382,0.0022781473
0,4627.0,37.85041,9.564553,60.0,38.0,25.0,25.0,129.27032,10.651965,0.2982846,0.2407274,551.49414,2.724657,0.7725373,5.8713827,0.0015714781,0.0010003309,0.013662245
0,3906.0,42.011837,9.418084,30.0,34.0,25.0,24.0,286.72177,47.27546,0.6499329,0.666697,830.5541,0.0,0.0,8.720901,0.009915827,0.020562328,0.002203626
0,5370.0,36.85915,9.432649,70.0,42.0,18.0,31.0,249.26996,60.45845,0.15417069,0.036718678,699.3574,3.2788346,31.079647,10.468885,0.0013170725,0.04564881,0.0047128587
0,1166.0,28.689062,10.427535,10.0,34.0,30.0,17.0,1334.2141,717.199,0.7477365,0.97009355,131.47443,508.35233,203.3576,338.89453,0.1805002,0.043477412,0.05490343
0,4646.0,18.77461,10.158079,60.0,36.0,24.0,23.0,178.70178,109.23985,0.79315513,0.9710515,278.2935,0.0,13.024282,10.266546,0.0,0.0,0.0
0,4861.0,2.6144197,18.988455,60.0,36.0,24.0,23.0,86.52648,4.4110746,0.8928192,0.8260931,0.029130748,0.0,0.0,2.363485,0.00018888844,0.00022422663,0.00021062182
0,4522.0,0.0,19.759312,80.0,36.0,24.0,23.0,179.9733,43.84931,0.9758469,0.9132457,0.021008227,18.280773,0.0,18.280773,0.00015443009,0.00012015738,0.0020099212
0,2678.0,28.81459,10.528746,60.0,39.0,21.0,27.0,243.86911,21.01025,0.5148414,0.8418611,240.5982,0.24107592,1.7812874,20.162333,0.017754994,0.03521731,0.023600733
0,2305.0,33.759075,10.345339,60.0,36.0,24.0,23.0,187.26118,46.09167,0.698788,0.86308247,402.76492,0.0,0.0,8.764672,0.011729084,0.027843356,0.020167531
0,5063.0,21.872086,10.395471,60.0,31.0,28.0,27.0,262.35077,87.97596,0.18884161,0.10500373,421.07874,0.0,0.0,34.112244,0.0012434165,0.0045718774,0.0019317365
0,3412.0,36.675644,9.468367,30.0,42.0,19.0,24.0,545.5462,239.26828,0.14610095,0.20313673,491.65167,231.39594,105.03186,118.59789,0.075855866,0.046864998,0.030107474
0,2919.0,30.267797,10.042518,60.0,28.0,23.0,24.0,435.49228,133.50961,0.05457578,0.30861336,157.33975,127.151306,28.32792,86.310646,0.13553865,0.06188551,0.03667703
0,1528.0,2.3348963,12.518844,60.0,34.0,19.0,19.0,49.46864,11.389828,0.90148026,0.99559325,100.30125,0.0,0.0,4.9958425,6.367244e-06,2.5979001e-05,0.0003461118
0,4720.0,30.145935,10.127613,60.0,36.0,24.0,23.0,165.96669,75.75139,0.43828753,0.71001065,392.27896,0.0,11.598663,14.627217,0.0,0.0,0.0
0,5646.0,42.01668,9.336161,60.0,32.0,28.0,30.0,127.01565,12.770391,0.1765439,0.084048815,1861.6511,5.774687,0.0,7.2211504,0.0026718357,0.0014016464,0.015752772
0,1659.0,12.363295,10.611989,60.0,36.0,24.0,23.0,500.99518,163.84583,0.94967335,0.9976764,620.0817,0.0,36.229546,68.21664,0.016193425,0.02231122,0.012641692
