date,rain_1d,rain_3d,rain_7d,rain_14d,rain_30d,max_rain_3d,is_flood
2002-09-30,0.544422907182272,1.7523496137185943,6.100011886380056,13.60432355533511,31.918750232037997,0.7605924695827101,0
2002-10-01,0.0,1.3050153767649784,5.482315673978642,10.790571944027064,29.95723510793403,0.7605924695827101,0
2002-10-02,0.0,0.5444229071822685,2.6469413740334033,7.346152135854131,24.776367073808814,0.544422907182272,0
2002-10-03,0.0,0.0,2.413698684135501,7.109112385133411,24.47390354891556,0.0,0
2002-10-04,0.0,0.0,1.752349613718596,7.066155388486001,22.73758920276829,0.0,0
2002-10-05,0.0079366217333868,0.007936621733383248,1.312951998498367,7.05877029757922,22.710644448333444,0.0079366217333868,0
2002-10-06,0.0241332375328813,0.032069859266264544,0.5764927664485384,7.0798916897277255,22.70258754779228,0.0241332375328813,0
2002-10-07,0.2383262474808876,0.27039610674715214,0.2703961067471539,6.37040799312721,22.79980321010572,0.2383262474808876,0
2002-10-08,0.3569332951704321,0.6193927801841974,0.627329401917586,6.109645075896227,22.76508474163742,0.3569332951704321,0
2002-10-09,0.0408041993517887,0.6360637420031049,0.6681336012693747,3.315074975302778,22.64760664935842,0.3569332951704321,0
2002-10-10,0.2026317636466326,0.6003692581688498,0.8707653649160073,3.284464049051508,22.3993721444685,0.3569332951704321,0
2002-10-11,0.0236309686620544,0.26706693166047213,0.8943963335780617,2.646745947296658,22.10114815095984,0.2026317636466326,0
2002-10-12,2.9653317492636644,3.1915944815723476,3.8517914611083395,5.164743459606706,24.886076703380876,2.9653317492636644,0
2002-10-13,1.381812422044992,4.370775139970707,5.20947064562045,5.7859634120689885,24.174099797450264,2.9653317492636644,0
2002-10-14,0.0675024414995476,4.414646612808201,5.038646839639111,5.309042946386264,23.87623042924414,2.9653317492636644,0
2002-10-15,0.00023298039971702316,1.4495478439442526,4.681946524868395,5.309275926785982,23.70098027857918,1.381812422044992,0
2002-10-16,0.0229309398306855,0.09066636172994612,4.664073265347292,5.332206866616667,18.936530421951783,0.0675024414995476,0
2002-10-17,0.15190063837434,0.17506455860473852,4.613342140074999,5.484107504991007,16.274679449018077,0.15190063837434,0
2002-10-18,0.1850220838842042,0.35985366208922576,4.774733255297149,5.669129588875211,13.015281724729348,0.1850220838842042,0
2002-10-19,3.6369362440360846,3.9738589662946247,5.446337750069569,9.298129211177908,16.415178218044716,3.6369362440360846,0
2002-10-20,1.9522143955553413,5.774172723475626,6.016739723579919,11.226210369200368,18.324435616952645,3.6369362440360846,0
2002-10-21,0.4692996662010167,6.058450305792439,6.418536948281387,11.457183787920497,18.778413570513493,3.6369362440360846,0
2002-10-22,0.1678990795476876,2.589413141304042,6.5862030474293585,11.268149572297753,18.943300804676806,1.9522143955553413,0
2002-10-23,0.1016437371522763,0.7388424829009771,6.664915844750949,11.328989110098242,18.09713459774768,0.4692996662010167,0
2002-10-24,0.0465222139115138,0.3160650306114742,6.559537420288123,11.172879560363123,17.525960599257775,0.1678990795476876,0
2002-10-25,0.0,0.14816595106378655,6.374515336403919,11.149248591701069,14.690586299312539,0.1016437371522763,0
2002-10-26,0.0129411775246532,0.05946339143616345,2.750520269892487,8.196858019962056,14.47028478693929,0.0465222139115138,0
2002-10-27,0.3518848312584925,0.36482600878314214,1.1501907055956384,7.166930429175556,14.160820547780878,0.3518848312584925,0
2002-10-28,0.0,0.36482600878314214,0.6808910393946217,7.099427987676009,13.713486310827262,0.3518848312584925,0
2002-10-29,0.338768487147827,0.6906533184063159,0.8517604469947611,7.437963494424119,13.29166232839238,0.3518848312584925,0
2002-10-30,0.0019775340164182,0.34074602116424163,0.7520942438589029,7.417010088609852,12.749216955226524,0.338768487147827,0
2002-10-31,0.1026241388051946,0.44337015996943624,0.8081961687525837,7.367733589040706,12.85184109403172,0.338768487147827,0
2002-11-01,0.0010530448434145,0.10565471766502374,0.8092492135959982,7.183764549999917,12.852894138875135,0.1026241388051946,0
2002-11-02,0.0,0.10367718364860554,0.796308036071345,3.546828305963832,12.852894138875135,0.1026241388051946,0
2002-11-03,0.0050162273102081,0.006069272153619048,0.4494394321230606,1.599630137718699,12.857910366185342,0.0050162273102081,0
